STATION_NAME,INSTRUMENT,PARAMETER,DATE,measurement,name,value
Warfield Elementary,SO2_APIT100,SO2,2007-11-18,97,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-11-20,81,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-11-23,99,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-11-26,79,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-12-04,81,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-12-06,117,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-12-09,276,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-12-14,80,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-12-16,136,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-12-17,101,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-12-21,196,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2007-12-26,196,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-03,115,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-12,157,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-14,85,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-16,251,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-17,192,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-18,289,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-19,270,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-20,93,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-21,96,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-22,136,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-23,94,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-25,109,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-26,194,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-27,183,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-28,102,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-01-31,81,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-02-04,114,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-02-05,89,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-02-12,95,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-02-14,192,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-02-15,84,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-02-23,216,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-02-29,309,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-01,207,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-04,91,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-05,152,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-06,82,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-07,83,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-08,155,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-15,80,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-19,107,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-20,242,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-24,86,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-03-31,72,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-04-03,108,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-04-08,82,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-04-10,100,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-04-11,127,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-04-13,77,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-04-16,73,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-04-26,71,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-04-28,84,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-01,87,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-05,274,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-09,71,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-10,99,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-12,252,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-14,91,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-17,71,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-26,78,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-29,139,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-30,169,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-05-31,210,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-06-01,123,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-06-08,156,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-06-12,77,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-06-17,193,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-06-18,217,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-06-23,102,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-06-26,107,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-06-30,75,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-01,98,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-09,141,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-10,193,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-11,127,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-13,159,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-14,97,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-15,238,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-18,104,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-21,286,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-22,162,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-23,141,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-26,255,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-27,99,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-28,86,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-29,161,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-07-31,81,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-08-01,85,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-08-11,136,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-08-16,89,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-08-22,160,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-08-23,79,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-08-24,114,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-08-25,114,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-08-29,172,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-09-01,111,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-09-09,99,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-04,125,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-12,139,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-13,90,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-16,283,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-17,241,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-18,179,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-22,188,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-23,149,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-24,89,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-25,83,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-29,149,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-10-30,89,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-02,165,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-03,176,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-09,78,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-14,196,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-15,92,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-16,149,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-18,159,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-19,98,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-23,85,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-24,176,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-29,176,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-11-30,98,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-12-05,227,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-12-06,156,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-12-28,205,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-12-30,131,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2008-12-31,100,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-01-01,111,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-01-03,440,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-01-04,277,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-01-05,83,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-01-09,76,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-01-14,121,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-01-15,125,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-01-30,112,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-01-31,74,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-01,144,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-02,292,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-03,77,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-06,187,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-08,126,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-12,485,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-13,79,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-18,129,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-23,135,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-24,101,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-02-27,107,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-03-11,89,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-03-13,163,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-03-17,104,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-03-18,117,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-03-23,133,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-03-28,83,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-04-01,154,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-04-11,95,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-04-14,113,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-04-17,126,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-04-19,142,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-04-20,76,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-04-24,89,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-05-08,185,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-05-11,124,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-05-16,258,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-05-17,83,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-05-26,152,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-05-30,122,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-06-05,154,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-06-09,94,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-06-12,91,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-06-14,124,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-06-18,91,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-06-21,150,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-06-25,88,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-06-30,185,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-07-06,115,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-07-18,253,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-07-19,124,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-07-21,158,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-07-30,209,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-02,79,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-03,76,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-04,77,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-10,84,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-11,188,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-12,146,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-15,144,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-16,115,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-18,172,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-21,91,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-23,142,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-25,127,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-26,124,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-08-31,222,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-09-15,126,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-09-19,82,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-09-20,87,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-09-23,127,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-09-24,83,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-09-25,87,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-10-12,237,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-10-25,202,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-10-28,80,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-11-01,71,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-11-02,376,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-11-03,185,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-11-05,82,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-11-12,72,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-12-04,108,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-12-05,88,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-12-11,253,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-12-16,135,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2009-12-17,158,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-01-09,153,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-01-10,136,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-01-11,81,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-01-17,159,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-01-31,218,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-02-01,78,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-02-03,74,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-02-10,120,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-02-11,193,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-02-22,225,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-02-23,160,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-03-03,199,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-03-04,147,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-03-05,193,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-03-08,109,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-03-10,112,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-03-18,115,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-03-23,181,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-03-28,79,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-03-31,74,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-04-02,98,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-04-13,107,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-04-25,132,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-04-30,162,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-05-07,110,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-05-09,223,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-05-14,179,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-05-22,95,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-05-23,106,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-05-25,119,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-06-13,401,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-06-14,95,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-06-16,159,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-06-20,99,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-06-27,144,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-07-14,81,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-07-15,76,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-07-16,132,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-07-22,143,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-07-23,128,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-07-28,174,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-08-20,143,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-08-21,95,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-08-22,90,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-08-23,148,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-08-31,83,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-09-04,111,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-09-06,74,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-09-09,85,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-09-12,80,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-09-23,256,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-09-25,108,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-09-26,147,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-09-27,282,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-10-03,132,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-10-05,165,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-10-07,137,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-10-09,98,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-10-11,109,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-10-14,205,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-10-18,87,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-10-22,169,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-11-06,85,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-11-07,150,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-11-08,147,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-11-25,84,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-11-30,141,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-12-01,167,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-12-11,72,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-12-13,110,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-12-30,206,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2010-12-31,101,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-01,116,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-02,82,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-10,161,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-13,237,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-14,73,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-19,117,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-21,102,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-23,75,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-24,97,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-25,129,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-27,129,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-28,238,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-01-31,133,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-03,245,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-04,213,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-05,203,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-07,87,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-09,184,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-10,108,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-11,170,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-12,245,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-13,167,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-14,82,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-21,180,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-22,107,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-27,131,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-02-28,105,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-01,303,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-03,75,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-10,75,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-12,246,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-13,149,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-14,148,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-15,122,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-17,106,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-20,77,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-23,122,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-03-28,185,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-04-01,265,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-04-06,89,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-04-19,180,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-04-23,88,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-04-29,80,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-04-30,149,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-05-01,169,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-05-04,111,exceed_70,TRUE
Warfield Elementary,SO2_APIT100,SO2,2011-05-05,77,exceed_70,TRUE
