site,tfee,instrument,year,latitude,longitude,pollutant,metric,metric_value,airzone,colour_order,colour,label,colour_text,labels,popup
Vanderhoof Courthouse,FALSE,BAM1020,2019,54.0163,-124.0061,PM25,pm25_annual,15.2,Central Interior,4,#A50026,Vanderhoof,red,Actions for Achieving Air Zone CAAQS,Vanderhoof Courthouse <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vanderhoof Courthouse,TRUE,BAM1020,2019,54.0163,-124.0061,PM25,pm25_annual,10.1,Central Interior,4,#A50026,Vanderhoof,red,Actions for Achieving Air Zone CAAQS,Vanderhoof Courthouse <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vanderhoof Courthouse,FALSE,BAM1020,2020,54.0163,-124.0061,PM25,pm25_24h,88,Central Interior,4,#A50026,Vanderhoof,red,Actions for Achieving Air Zone CAAQS,Vanderhoof Courthouse <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vanderhoof Courthouse,TRUE,BAM1020,2020,54.0163,-124.0061,PM25,pm25_24h,33,Central Interior,4,#A50026,Vanderhoof,red,Actions for Achieving Air Zone CAAQS,Vanderhoof Courthouse <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vanderhoof Courthouse,FALSE,BAM1020,2021,54.0163,-124.0061,PM25,pm25_24h,29,Central Interior,4,#A50026,Vanderhoof,red,Actions for Achieving Air Zone CAAQS,Vanderhoof Courthouse <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vanderhoof Courthouse,TRUE,BAM1020,2021,54.0163,-124.0061,PM25,pm25_24h,27,Central Interior,4,#A50026,Vanderhoof,red,Actions for Achieving Air Zone CAAQS,Vanderhoof Courthouse <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vanderhoof Courthouse,FALSE,BAM1020,2022,54.0163,-124.0061,PM25,pm25_annual,10.3,Central Interior,4,#A50026,Vanderhoof,red,Actions for Achieving Air Zone CAAQS,Vanderhoof Courthouse <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vanderhoof Courthouse,TRUE,BAM1020,2022,54.0163,-124.0061,PM25,pm25_annual,10,Central Interior,4,#A50026,Vanderhoof,red,Actions for Achieving Air Zone CAAQS,Vanderhoof Courthouse <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vernon Science Centre,FALSE,NA,2013,50.260617,-119.270723,NO2,no2_ann,9.1,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2013,50.260617,-119.270723,O3,o3_8h,52,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,TRUE,NA,2013,50.260617,-119.270723,O3,o3_8h,52,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,FALSE,PM25_R&P_TEOM,2013,50.260617,-119.270723,PM25,pm25_annual,6.6,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,TRUE,PM25_R&P_TEOM,2013,50.260617,-119.270723,PM25,pm25_annual,6.6,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2013,50.260617,-119.270723,SO2,so2_1hr,3.1,Southern Interior,1,#A6D96A,Vernon,green,Actions for Keeping Clean Areas Clean,Vernon Science Centre <br> SO2 Management Action: green <br> Actions for Keeping Clean Areas Clean
Vernon Science Centre,FALSE,NA,2014,50.260617,-119.270723,NO2,no2_ann,9.6,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2014,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,TRUE,NA,2014,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,FALSE,PM25_R&P_TEOM,2014,50.260617,-119.270723,PM25,pm25_annual,7.2,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,TRUE,PM25_R&P_TEOM,2014,50.260617,-119.270723,PM25,pm25_annual,7.2,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2015,50.260617,-119.270723,NO2,no2_ann,9.8,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2015,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,TRUE,NA,2015,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,FALSE,PM25_R&P_TEOM,2015,50.260617,-119.270723,PM25,pm25_annual,7.3,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,TRUE,PM25_R&P_TEOM,2015,50.260617,-119.270723,PM25,pm25_annual,7.2,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2016,50.260617,-119.270723,NO2,no2_1hr,32.7,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2016,50.260617,-119.270723,O3,o3_8h,50,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,TRUE,NA,2016,50.260617,-119.270723,O3,o3_8h,50,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,FALSE,PM25 SHARP5030,2016,50.260617,-119.270723,PM25,pm25_annual,8,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,TRUE,PM25 SHARP5030,2016,50.260617,-119.270723,PM25,pm25_annual,7.4,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2017,50.260617,-119.270723,NO2,no2_ann,10.4,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2017,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,TRUE,NA,2017,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,FALSE,PM25 SHARP5030,2017,50.260617,-119.270723,PM25,pm25_24h,39,Southern Interior,4,#A50026,Vernon,red,Actions for Achieving Air Zone CAAQS,Vernon Science Centre <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vernon Science Centre,TRUE,PM25 SHARP5030,2017,50.260617,-119.270723,PM25,pm25_annual,7.6,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2018,50.260617,-119.270723,NO2,no2_ann,9.8,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2018,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,TRUE,NA,2018,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,FALSE,PM25 SHARP5030,2018,50.260617,-119.270723,PM25,pm25_annual,10.7,Southern Interior,4,#A50026,Vernon,red,Actions for Achieving Air Zone CAAQS,Vernon Science Centre <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vernon Science Centre,TRUE,PM25 SHARP5030,2018,50.260617,-119.270723,PM25,pm25_annual,8,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2019,50.260617,-119.270723,NO2,no2_ann,8.7,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2019,50.260617,-119.270723,O3,o3_8h,53,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,TRUE,NA,2019,50.260617,-119.270723,O3,o3_8h,53,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,FALSE,PM25 SHARP5030,2019,50.260617,-119.270723,PM25,pm25_annual,11.1,Southern Interior,4,#A50026,Vernon,red,Actions for Achieving Air Zone CAAQS,Vernon Science Centre <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vernon Science Centre,TRUE,PM25 SHARP5030,2019,50.260617,-119.270723,PM25,pm25_annual,8.5,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2020,50.260617,-119.270723,NO2,no2_ann,9.3,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2020,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,TRUE,NA,2020,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,FALSE,PM25 SHARP5030,2020,50.260617,-119.270723,PM25,pm25_annual,10.3,Southern Interior,4,#A50026,Vernon,red,Actions for Achieving Air Zone CAAQS,Vernon Science Centre <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vernon Science Centre,TRUE,PM25 SHARP5030,2020,50.260617,-119.270723,PM25,pm25_annual,8.8,Southern Interior,4,#A50026,Vernon,red,Actions for Achieving Air Zone CAAQS,Vernon Science Centre <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vernon Science Centre,FALSE,NA,2021,50.260617,-119.270723,NO2,no2_ann,10,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2021,50.260617,-119.270723,O3,o3_8h,52,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,TRUE,NA,2021,50.260617,-119.270723,O3,o3_8h,52,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,FALSE,PM25 SHARP5030,2021,50.260617,-119.270723,PM25,pm25_annual,10.8,Southern Interior,4,#A50026,Vernon,red,Actions for Achieving Air Zone CAAQS,Vernon Science Centre <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vernon Science Centre,TRUE,PM25 SHARP5030,2021,50.260617,-119.270723,PM25,pm25_annual,8.5,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2022,50.260617,-119.270723,NO2,no2_ann,9,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Vernon Science Centre,FALSE,NA,2022,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,TRUE,NA,2022,50.260617,-119.270723,O3,o3_8h,51,Southern Interior,2,#FEE08B,Vernon,yellow,Actions for Preventing Air Quality Deterioration,Vernon Science Centre <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Vernon Science Centre,FALSE,PM25 SHARP5030,2022,50.260617,-119.270723,PM25,pm25_annual,10.9,Southern Interior,4,#A50026,Vernon,red,Actions for Achieving Air Zone CAAQS,Vernon Science Centre <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
Vernon Science Centre,TRUE,PM25 SHARP5030,2022,50.260617,-119.270723,PM25,pm25_annual,8.7,Southern Interior,3,#F46D43,Vernon,orange,Actions for Preventing CAAQS Exceedance,Vernon Science Centre <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Victoria James Bay Daniels Electronics,FALSE,NA,2013,48.4208,-123.3828,SO2,so2_1hr,55.5,Georgia Strait,3,#F46D43,Victoria-James Bay Daniels Electronics,orange,Actions for Preventing CAAQS Exceedance,Victoria James Bay Daniels Electronics <br> SO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Victoria James Bay The Reef,FALSE,NA,2014,48.421589,-123.384311,SO2,so2_ann,NA,Georgia Strait,0,#dbdbdb,Victoria-James Bay The Reef,grey,Insufficient Data,Victoria James Bay The Reef <br> SO2 Management Action: grey <br> Insufficient Data
Victoria James Bay The Reef,FALSE,NA,2015,48.421589,-123.384311,SO2,so2_1hr,46.8,Georgia Strait,2,#FEE08B,Victoria-James Bay The Reef,yellow,Actions for Preventing Air Quality Deterioration,Victoria James Bay The Reef <br> SO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Victoria James Bay The Reef,FALSE,NA,2016,48.421589,-123.384311,SO2,so2_1hr,32.3,Georgia Strait,2,#FEE08B,Victoria-James Bay The Reef,yellow,Actions for Preventing Air Quality Deterioration,Victoria James Bay The Reef <br> SO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
Victoria James Bay The Reef,FALSE,NA,2017,48.421589,-123.384311,SO2,so2_ann,0.1,Georgia Strait,1,#A6D96A,Victoria-James Bay The Reef,green,Actions for Keeping Clean Areas Clean,Victoria James Bay The Reef <br> SO2 Management Action: green <br> Actions for Keeping Clean Areas Clean
Victoria James Bay The Reef,FALSE,NA,2018,48.421589,-123.384311,SO2,so2_ann,0.2,Georgia Strait,1,#A6D96A,Victoria-James Bay The Reef,green,Actions for Keeping Clean Areas Clean,Victoria James Bay The Reef <br> SO2 Management Action: green <br> Actions for Keeping Clean Areas Clean
Victoria James Bay The Reef,FALSE,NA,2019,48.421589,-123.384311,SO2,so2_ann,0.1,Georgia Strait,1,#A6D96A,Victoria-James Bay The Reef,green,Actions for Keeping Clean Areas Clean,Victoria James Bay The Reef <br> SO2 Management Action: green <br> Actions for Keeping Clean Areas Clean
Victoria James Bay The Reef,FALSE,NA,2020,48.421589,-123.384311,SO2,so2_1hr,3,Georgia Strait,1,#A6D96A,Victoria-James Bay The Reef,green,Actions for Keeping Clean Areas Clean,Victoria James Bay The Reef <br> SO2 Management Action: green <br> Actions for Keeping Clean Areas Clean
Victoria Topaz,FALSE,NA,2013,48.441942,-123.363165,NO2,no2_ann,9,Georgia Strait,3,#F46D43,Victoria,orange,Actions for Preventing CAAQS Exceedance,Victoria Topaz <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Victoria Topaz,FALSE,NA,2013,48.441942,-123.363165,O3,o3_8h,44,Georgia Strait,1,#A6D96A,Victoria,green,Actions for Keeping Clean Areas Clean,Victoria Topaz <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Victoria Topaz,TRUE,NA,2013,48.441942,-123.363165,O3,o3_8h,44,Georgia Strait,1,#A6D96A,Victoria,green,Actions for Keeping Clean Areas Clean,Victoria Topaz <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
Victoria Topaz,FALSE,BAM1020,2013,48.441942,-123.363165,PM25,pm25_annual,6.9,Georgia Strait,3,#F46D43,Victoria,orange,Actions for Preventing CAAQS Exceedance,Victoria Topaz <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
Victoria Topaz,TRUE,BAM1020,2013,48.441942,-123.363165,PM25,pm25_annual,6.9,Georgia Strait,3,#F46D43,Victoria,orange,Actions for Preventing CAAQS Exceedance,Victoria Topaz <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
