parameter,site,instrument,tfee,year,metric,value
PM25,Prince George Plaza 400,PM25_R&P_TEOM,FALSE,1999,ROUNDED_ANNUAL_MEAN_24h,8.03772139199125
PM25,Prince George Plaza 400,PM25_R&P_TEOM,TRUE,1999,ROUNDED_ANNUAL_MEAN_24h,8.03772139199125
PM25,Vancouver International Airport #2,PM25 SHARP5030,FALSE,1999,RAW_ANNUAL_98P_24h,14.458333333333334
PM25,Vancouver International Airport #2,PM25 SHARP5030,TRUE,1999,RAW_ANNUAL_98P_24h,14.458333333333334
PM25,Vancouver International Airport #2,PM25 SHARP5030,FALSE,1999,ROUNDED_ANNUAL_98P_24h,14.458333333333334
PM25,Vancouver International Airport #2,PM25 SHARP5030,TRUE,1999,ROUNDED_ANNUAL_98P_24h,14.458333333333334
PM25,Vancouver International Airport #2,PM25 SHARP5030,FALSE,1999,RAW_ANNUAL_MEAN_24h,5.639417060950045
PM25,Vancouver International Airport #2,PM25 SHARP5030,TRUE,1999,RAW_ANNUAL_MEAN_24h,5.639417060950045
PM25,Vancouver International Airport #2,PM25 SHARP5030,FALSE,1999,ROUNDED_ANNUAL_MEAN_24h,5.639417060950045
PM25,Vancouver International Airport #2,PM25 SHARP5030,TRUE,1999,ROUNDED_ANNUAL_MEAN_24h,5.639417060950045
PM25,Victoria Topaz,PM25_R&P_TEOM,FALSE,1999,RAW_ANNUAL_98P_24h,14.375
PM25,Victoria Topaz,PM25_R&P_TEOM,TRUE,1999,RAW_ANNUAL_98P_24h,14.375
PM25,Victoria Topaz,PM25_R&P_TEOM,FALSE,1999,ROUNDED_ANNUAL_98P_24h,14.375
PM25,Victoria Topaz,PM25_R&P_TEOM,TRUE,1999,ROUNDED_ANNUAL_98P_24h,14.375
PM25,Victoria Topaz,PM25_R&P_TEOM,FALSE,1999,RAW_ANNUAL_MEAN_24h,5.356931550081196
PM25,Victoria Topaz,PM25_R&P_TEOM,TRUE,1999,RAW_ANNUAL_MEAN_24h,5.356931550081196
PM25,Victoria Topaz,PM25_R&P_TEOM,FALSE,1999,ROUNDED_ANNUAL_MEAN_24h,5.356931550081196
PM25,Victoria Topaz,PM25_R&P_TEOM,TRUE,1999,ROUNDED_ANNUAL_MEAN_24h,5.356931550081196
PM25,Chilliwack Airport,PM25 SHARP5030,FALSE,2000,RAW_ANNUAL_98P_24h,13.083333333333334
PM25,Chilliwack Airport,PM25 SHARP5030,TRUE,2000,RAW_ANNUAL_98P_24h,13.083333333333334
PM25,Chilliwack Airport,PM25 SHARP5030,FALSE,2000,ROUNDED_ANNUAL_98P_24h,13.083333333333334
PM25,Chilliwack Airport,PM25 SHARP5030,TRUE,2000,ROUNDED_ANNUAL_98P_24h,13.083333333333334
PM25,Chilliwack Airport,PM25 SHARP5030,FALSE,2000,RAW_ANNUAL_MEAN_24h,5.3520523847380606
PM25,Chilliwack Airport,PM25 SHARP5030,TRUE,2000,RAW_ANNUAL_MEAN_24h,5.3520523847380606
PM25,Chilliwack Airport,PM25 SHARP5030,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,5.3520523847380606
PM25,Chilliwack Airport,PM25 SHARP5030,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,5.3520523847380606
PM25,Chilliwack Airport,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,13.083333333333334
PM25,Chilliwack Airport,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,13.083333333333334
PM25,Chilliwack Airport,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,13.083333333333334
PM25,Chilliwack Airport,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,13.083333333333334
PM25,Chilliwack Airport,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,5.3520523847380606
PM25,Chilliwack Airport,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,5.3520523847380606
PM25,Chilliwack Airport,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,5.3520523847380606
PM25,Chilliwack Airport,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,5.3520523847380606
PM25,Colwood City Hall,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,17.8
PM25,Colwood City Hall,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,17.8
PM25,Colwood City Hall,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,17.8
PM25,Colwood City Hall,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,17.8
PM25,Colwood City Hall,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,5.8352283213553235
PM25,Colwood City Hall,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,5.8352283213553235
PM25,Colwood City Hall,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,5.8352283213553235
PM25,Colwood City Hall,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,5.8352283213553235
PM25,Cranbrook Forest Fire,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,27.125
PM25,Cranbrook Forest Fire,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,27.125
PM25,Cranbrook Forest Fire,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,27.125
PM25,Cranbrook Forest Fire,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,27.125
PM25,Cranbrook Forest Fire,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,10.249827467218772
PM25,Cranbrook Forest Fire,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,10.249827467218772
PM25,Cranbrook Forest Fire,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,10.249827467218772
PM25,Cranbrook Forest Fire,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,10.249827467218772
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,12.166666666666666
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,12.166666666666666
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,12.166666666666666
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,12.166666666666666
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,5.236303551520943
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,5.236303551520943
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,5.236303551520943
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,5.236303551520943
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,15.041666666666666
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,15.041666666666666
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,15.041666666666666
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,15.041666666666666
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,5.615726373871021
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,5.615726373871021
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,5.615726373871021
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,5.615726373871021
PM25,Kelowna,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,14.416666666666666
PM25,Kelowna,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,14.416666666666666
PM25,Kelowna,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,14.416666666666666
PM25,Kelowna,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,14.416666666666666
PM25,Kelowna,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,5.589434671675988
PM25,Kelowna,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,5.589434671675988
PM25,Kelowna,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,5.589434671675988
PM25,Kelowna,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,5.589434671675988
PM25,Merritt Granite-Garcia Mobile,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,12.458333333333334
PM25,Merritt Granite-Garcia Mobile,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,12.458333333333334
PM25,Merritt Granite-Garcia Mobile,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,12.458333333333334
PM25,Merritt Granite-Garcia Mobile,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,12.458333333333334
PM25,Merritt Granite-Garcia Mobile,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,5.144447094634501
PM25,Merritt Granite-Garcia Mobile,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,5.144447094634501
PM25,Merritt Granite-Garcia Mobile,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,5.144447094634501
PM25,Merritt Granite-Garcia Mobile,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,5.144447094634501
PM25,Nanaimo Labieux Road,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,12.5
PM25,Nanaimo Labieux Road,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,12.5
PM25,Nanaimo Labieux Road,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,12.5
PM25,Nanaimo Labieux Road,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,12.5
PM25,Nanaimo Labieux Road,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,4.943583978981342
PM25,Nanaimo Labieux Road,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,4.943583978981342
PM25,Nanaimo Labieux Road,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,4.943583978981342
PM25,Nanaimo Labieux Road,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,4.943583978981342
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,FALSE,2000,RAW_ANNUAL_98P_24h,15.25
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,TRUE,2000,RAW_ANNUAL_98P_24h,15.25
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,FALSE,2000,ROUNDED_ANNUAL_98P_24h,15.25
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,TRUE,2000,ROUNDED_ANNUAL_98P_24h,15.25
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,FALSE,2000,RAW_ANNUAL_MEAN_24h,5.975716233155991
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,TRUE,2000,RAW_ANNUAL_MEAN_24h,5.975716233155991
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,5.975716233155991
PM25,Pitt Meadows Meadowlands School,PM25 SHARP5030,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,5.975716233155991
PM25,Pitt Meadows Meadowlands School,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,15.25
PM25,Pitt Meadows Meadowlands School,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,15.25
PM25,Pitt Meadows Meadowlands School,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,15.25
PM25,Pitt Meadows Meadowlands School,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,15.25
PM25,Pitt Meadows Meadowlands School,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,5.975716233155991
PM25,Pitt Meadows Meadowlands School,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,5.975716233155991
PM25,Pitt Meadows Meadowlands School,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,5.975716233155991
PM25,Pitt Meadows Meadowlands School,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,5.975716233155991
PM25,Powell River Cranberry Lake,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,11.458333333333334
PM25,Powell River Cranberry Lake,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,11.458333333333334
PM25,Powell River Cranberry Lake,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,11.458333333333334
PM25,Powell River Cranberry Lake,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,11.458333333333334
PM25,Powell River Cranberry Lake,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,3.9507598227371066
PM25,Powell River Cranberry Lake,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,3.9507598227371066
PM25,Powell River Cranberry Lake,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,3.9507598227371066
PM25,Powell River Cranberry Lake,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,3.9507598227371066
PM25,Prince George Plaza 400,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,33.666666666666664
PM25,Prince George Plaza 400,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,33.666666666666664
PM25,Prince George Plaza 400,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,33.666666666666664
PM25,Prince George Plaza 400,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,33.666666666666664
PM25,Prince George Plaza 400,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,9.563935983191296
PM25,Prince George Plaza 400,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,9.563935983191296
PM25,Prince George Plaza 400,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,9.563935983191296
PM25,Prince George Plaza 400,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,9.563935983191296
PM25,Quesnel,SHARP,FALSE,2000,RAW_ANNUAL_98P_24h,20.458333333333332
PM25,Quesnel,SHARP,TRUE,2000,RAW_ANNUAL_98P_24h,20.458333333333332
PM25,Quesnel,SHARP,FALSE,2000,ROUNDED_ANNUAL_98P_24h,20.458333333333332
PM25,Quesnel,SHARP,TRUE,2000,ROUNDED_ANNUAL_98P_24h,20.458333333333332
PM25,Quesnel,SHARP,FALSE,2000,RAW_ANNUAL_MEAN_24h,6.7288446806628555
PM25,Quesnel,SHARP,TRUE,2000,RAW_ANNUAL_MEAN_24h,6.7288446806628555
PM25,Quesnel,SHARP,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,6.7288446806628555
PM25,Quesnel,SHARP,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,6.7288446806628555
PM25,Quesnel Pinecrest Centre,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,19.166666666666668
PM25,Quesnel Pinecrest Centre,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,19.166666666666668
PM25,Quesnel Pinecrest Centre,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,19.166666666666668
PM25,Quesnel Pinecrest Centre,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,19.166666666666668
PM25,Quesnel Pinecrest Centre,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,6.255697310921357
PM25,Quesnel Pinecrest Centre,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,6.255697310921357
PM25,Quesnel Pinecrest Centre,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,6.255697310921357
PM25,Quesnel Pinecrest Centre,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,6.255697310921357
PM25,Quesnel West Correlieu School,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,26.25
PM25,Quesnel West Correlieu School,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,26.25
PM25,Quesnel West Correlieu School,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,26.25
PM25,Quesnel West Correlieu School,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,26.25
PM25,Quesnel West Correlieu School,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,7.453130806391676
PM25,Quesnel West Correlieu School,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,7.453130806391676
PM25,Quesnel West Correlieu School,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,7.453130806391676
PM25,Quesnel West Correlieu School,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,7.453130806391676
PM25,Vancouver International Airport #2,PM25 SHARP5030,FALSE,2000,RAW_ANNUAL_98P_24h,17.458333333333332
PM25,Vancouver International Airport #2,PM25 SHARP5030,TRUE,2000,RAW_ANNUAL_98P_24h,17.458333333333332
PM25,Vancouver International Airport #2,PM25 SHARP5030,FALSE,2000,ROUNDED_ANNUAL_98P_24h,17.458333333333332
PM25,Vancouver International Airport #2,PM25 SHARP5030,TRUE,2000,ROUNDED_ANNUAL_98P_24h,17.458333333333332
PM25,Vancouver International Airport #2,PM25 SHARP5030,FALSE,2000,RAW_ANNUAL_MEAN_24h,6.349489407532886
PM25,Vancouver International Airport #2,PM25 SHARP5030,TRUE,2000,RAW_ANNUAL_MEAN_24h,6.349489407532886
PM25,Vancouver International Airport #2,PM25 SHARP5030,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,6.349489407532886
PM25,Vancouver International Airport #2,PM25 SHARP5030,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,6.349489407532886
PM25,Victoria Royal Roads University,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,11
PM25,Victoria Royal Roads University,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,11
PM25,Victoria Royal Roads University,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,11
PM25,Victoria Royal Roads University,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,11
PM25,Victoria Royal Roads University,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,5.502204726082707
PM25,Victoria Royal Roads University,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,5.502204726082707
PM25,Victoria Royal Roads University,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,5.502204726082707
PM25,Victoria Royal Roads University,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,5.502204726082707
PM25,Victoria Topaz,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_98P_24h,19.333333333333332
PM25,Victoria Topaz,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_98P_24h,19.333333333333332
PM25,Victoria Topaz,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_98P_24h,19.333333333333332
PM25,Victoria Topaz,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_98P_24h,19.333333333333332
PM25,Victoria Topaz,PM25_R&P_TEOM,FALSE,2000,RAW_ANNUAL_MEAN_24h,6.62557178180168
PM25,Victoria Topaz,PM25_R&P_TEOM,TRUE,2000,RAW_ANNUAL_MEAN_24h,6.62557178180168
PM25,Victoria Topaz,PM25_R&P_TEOM,FALSE,2000,ROUNDED_ANNUAL_MEAN_24h,6.62557178180168
PM25,Victoria Topaz,PM25_R&P_TEOM,TRUE,2000,ROUNDED_ANNUAL_MEAN_24h,6.62557178180168
PM25,Chilliwack Airport,PM25 SHARP5030,FALSE,2001,RAW_ANNUAL_98P_24h,11.208333333333334
PM25,Chilliwack Airport,PM25 SHARP5030,TRUE,2001,RAW_ANNUAL_98P_24h,11.208333333333334
PM25,Chilliwack Airport,PM25 SHARP5030,FALSE,2001,ROUNDED_ANNUAL_98P_24h,11.208333333333334
PM25,Chilliwack Airport,PM25 SHARP5030,TRUE,2001,ROUNDED_ANNUAL_98P_24h,11.208333333333334
PM25,Chilliwack Airport,PM25 SHARP5030,FALSE,2001,RAW_ANNUAL_MEAN_24h,4.46749063819616
PM25,Chilliwack Airport,PM25 SHARP5030,TRUE,2001,RAW_ANNUAL_MEAN_24h,4.46749063819616
PM25,Chilliwack Airport,PM25 SHARP5030,FALSE,2001,ROUNDED_ANNUAL_MEAN_24h,4.46749063819616
PM25,Chilliwack Airport,PM25 SHARP5030,TRUE,2001,ROUNDED_ANNUAL_MEAN_24h,4.46749063819616
PM25,Chilliwack Airport,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_98P_24h,11.208333333333334
PM25,Chilliwack Airport,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_98P_24h,11.208333333333334
PM25,Chilliwack Airport,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_98P_24h,11.208333333333334
PM25,Chilliwack Airport,PM25_R&P_TEOM,TRUE,2001,ROUNDED_ANNUAL_98P_24h,11.208333333333334
PM25,Chilliwack Airport,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_MEAN_24h,4.46749063819616
PM25,Chilliwack Airport,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_MEAN_24h,4.46749063819616
PM25,Chilliwack Airport,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_MEAN_24h,4.46749063819616
PM25,Chilliwack Airport,PM25_R&P_TEOM,TRUE,2001,ROUNDED_ANNUAL_MEAN_24h,4.46749063819616
PM25,Colwood City Hall,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_98P_24h,10.416666666666666
PM25,Colwood City Hall,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_98P_24h,10.416666666666666
PM25,Colwood City Hall,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_98P_24h,10.416666666666666
PM25,Colwood City Hall,PM25_R&P_TEOM,TRUE,2001,ROUNDED_ANNUAL_98P_24h,10.416666666666666
PM25,Colwood City Hall,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_MEAN_24h,4.632835785390133
PM25,Colwood City Hall,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_MEAN_24h,4.632835785390133
PM25,Colwood City Hall,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_MEAN_24h,4.632835785390133
PM25,Colwood City Hall,PM25_R&P_TEOM,TRUE,2001,ROUNDED_ANNUAL_MEAN_24h,4.632835785390133
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_98P_24h,7.541666666666667
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_98P_24h,7.541666666666667
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_98P_24h,7.541666666666667
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,TRUE,2001,ROUNDED_ANNUAL_98P_24h,7.541666666666667
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_MEAN_24h,3.270978608995576
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_MEAN_24h,3.270978608995576
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_MEAN_24h,3.270978608995576
PM25,Duncan Mobile Transfer Station,PM25_R&P_TEOM,TRUE,2001,ROUNDED_ANNUAL_MEAN_24h,3.270978608995576
PM25,Fort St John NP Cultural Centre,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_98P_24h,13.833333333333334
PM25,Fort St John NP Cultural Centre,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_98P_24h,13.833333333333334
PM25,Fort St John NP Cultural Centre,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_98P_24h,13.833333333333334
PM25,Fort St John NP Cultural Centre,PM25_R&P_TEOM,TRUE,2001,ROUNDED_ANNUAL_98P_24h,13.833333333333334
PM25,Fort St John NP Cultural Centre,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_MEAN_24h,3.699472801478049
PM25,Fort St John NP Cultural Centre,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_MEAN_24h,3.699472801478049
PM25,Fort St John NP Cultural Centre,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_MEAN_24h,3.699472801478049
PM25,Fort St John NP Cultural Centre,PM25_R&P_TEOM,TRUE,2001,ROUNDED_ANNUAL_MEAN_24h,3.699472801478049
PM25,Houston Firehall,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_98P_24h,25.52173913043478
PM25,Houston Firehall,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_98P_24h,25.52173913043478
PM25,Houston Firehall,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_98P_24h,25.52173913043478
PM25,Houston Firehall,PM25_R&P_TEOM,TRUE,2001,ROUNDED_ANNUAL_98P_24h,25.52173913043478
PM25,Houston Firehall,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_MEAN_24h,6.299057373785635
PM25,Houston Firehall,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_MEAN_24h,6.299057373785635
PM25,Houston Firehall,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_MEAN_24h,6.299057373785635
PM25,Houston Firehall,PM25_R&P_TEOM,TRUE,2001,ROUNDED_ANNUAL_MEAN_24h,6.299057373785635
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,FALSE,2001,RAW_ANNUAL_98P_24h,13.291666666666666
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,TRUE,2001,RAW_ANNUAL_98P_24h,13.291666666666666
PM25,Kamloops Brocklehurst,PM25_R&P_TEOM,FALSE,2001,ROUNDED_ANNUAL_98P_24h,13.291666666666666
