NPRI_ID,year,Company,Facility,parameter,metric,metric_unit,province,latitude,longitude,sector,airzone
20120,2021,British Columbia Hydro and Power Authority,Kwadacha Diesel Generating Station,pm25,0.618,tonnes,BC,57.4272,-125.6503,4,Northwest
20131,2021,AuRico Metals Incorporated,Kemess South Mine,no2,39.0523,tonnes,BC,56.9994,-126.763,8,Northwest
20131,2021,AuRico Metals Incorporated,Kemess South Mine,Carbon monoxide,8.5084,tonnes,BC,56.9994,-126.763,8,Northwest
20131,2021,AuRico Metals Incorporated,Kemess South Mine,Total particulate matter,71.9742,tonnes,BC,56.9994,-126.763,8,Northwest
20131,2021,AuRico Metals Incorporated,Kemess South Mine,PM10 - Particulate Matter <= 10 Micrometers,22.4682,tonnes,BC,56.9994,-126.763,8,Northwest
20131,2021,AuRico Metals Incorporated,Kemess South Mine,pm25,4.7044,tonnes,BC,56.9994,-126.763,8,Northwest
20135,2021,Seaspan ULC,Victoria Shipyards Co. Ltd.,Xylene (all isomers),3.7023,tonnes,BC,48.4372,-123.419,15,Georgia Strait
20135,2021,Seaspan ULC,Victoria Shipyards Co. Ltd.,Total particulate matter,4.7766,tonnes,BC,48.4372,-123.419,15,Georgia Strait
20135,2021,Seaspan ULC,Victoria Shipyards Co. Ltd.,PM10 - Particulate Matter <= 10 Micrometers,2.7855,tonnes,BC,48.4372,-123.419,15,Georgia Strait
20135,2021,Seaspan ULC,Victoria Shipyards Co. Ltd.,pm25,1.0397,tonnes,BC,48.4372,-123.419,15,Georgia Strait
20135,2021,Seaspan ULC,Victoria Shipyards Co. Ltd.,Volatile Organic Compounds (VOCs),10.4627,tonnes,BC,48.4372,-123.419,15,Georgia Strait
20136,2021,Mainland Construction Materials ULC,Cox Quarry,Carbon monoxide,26.481,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,Total particulate matter,2.686698,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,Total particulate matter,56.69498,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,Total particulate matter,11.59855,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,Total particulate matter,7.530236,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,PM10 - Particulate Matter <= 10 Micrometers,1.270076,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,PM10 - Particulate Matter <= 10 Micrometers,15.8169,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,PM10 - Particulate Matter <= 10 Micrometers,4.43595,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,PM10 - Particulate Matter <= 10 Micrometers,2.462677,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,pm25,0.073274,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,pm25,1.638763,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,pm25,1.27795,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20136,2021,Mainland Construction Materials ULC,Cox Quarry,pm25,0.783329,tonnes,BC,49.1756,-122.6844,8,Lower Fraser Valley
20140,2021,Tayco Paving Company,Plant #8,Total particulate matter,0.197,tonnes,BC,48.80131,-123.75786,12,Georgia Strait
20140,2021,Tayco Paving Company,Plant #8,Total particulate matter,0.052,tonnes,BC,48.80131,-123.75786,12,Georgia Strait
20140,2021,Tayco Paving Company,Plant #8,Total particulate matter,0.066,tonnes,BC,48.80131,-123.75786,12,Georgia Strait
20140,2021,Tayco Paving Company,Plant #8,PM10 - Particulate Matter <= 10 Micrometers,0.0559,tonnes,BC,48.80131,-123.75786,12,Georgia Strait
20140,2021,Tayco Paving Company,Plant #8,PM10 - Particulate Matter <= 10 Micrometers,0.013,tonnes,BC,48.80131,-123.75786,12,Georgia Strait
20140,2021,Tayco Paving Company,Plant #8,PM10 - Particulate Matter <= 10 Micrometers,0.026,tonnes,BC,48.80131,-123.75786,12,Georgia Strait
20140,2021,Tayco Paving Company,Plant #8,pm25,0.00559,tonnes,BC,48.80131,-123.75786,12,Georgia Strait
20140,2021,Tayco Paving Company,Plant #8,pm25,0.00732,tonnes,BC,48.80131,-123.75786,12,Georgia Strait
20140,2021,Tayco Paving Company,Plant #8,pm25,0.00608,tonnes,BC,48.80131,-123.75786,12,Georgia Strait
20147,2021,Greater Vancouver Sewerage and Drainage District,Northwest Langley Wastewater Treatment Plant,Ammonia (total),12.71,tonnes,BC,49.1905,-122.664,18,Lower Fraser Valley
20147,2021,Greater Vancouver Sewerage and Drainage District,Northwest Langley Wastewater Treatment Plant,Ammonia (total),127.3154,tonnes,BC,49.1905,-122.664,18,Lower Fraser Valley
20147,2021,Greater Vancouver Sewerage and Drainage District,Northwest Langley Wastewater Treatment Plant,Nitrate ion in solution at pH >= 6.0,18.6155,tonnes,BC,49.1905,-122.664,18,Lower Fraser Valley
20147,2021,Greater Vancouver Sewerage and Drainage District,Northwest Langley Wastewater Treatment Plant,Phosphorus (total),12.2522,tonnes,BC,49.1905,-122.664,18,Lower Fraser Valley
20151,2021,Houston Pellet Limited Partnership,Houston Pellet Limited Partnership,Total particulate matter,45.8577,tonnes,BC,54.3642,-126.7231,19,Central Interior
20151,2021,Houston Pellet Limited Partnership,Houston Pellet Limited Partnership,PM10 - Particulate Matter <= 10 Micrometers,41.6959,tonnes,BC,54.3642,-126.7231,19,Central Interior
20151,2021,Houston Pellet Limited Partnership,Houston Pellet Limited Partnership,pm25,16.7342,tonnes,BC,54.3642,-126.7231,19,Central Interior
20151,2021,Houston Pellet Limited Partnership,Houston Pellet Limited Partnership,Volatile Organic Compounds (VOCs),9.288,tonnes,BC,54.3642,-126.7231,19,Central Interior
20152,2021,Premier Tech Home & Garden.,Abbotsford,Phosphorus (total),0.00429,tonnes,BC,49.0215,-122.272,3,Lower Fraser Valley
20152,2021,Premier Tech Home & Garden.,Abbotsford,PM10 - Particulate Matter <= 10 Micrometers,2.486575,tonnes,BC,49.0215,-122.272,3,Lower Fraser Valley
20152,2021,Premier Tech Home & Garden.,Abbotsford,pm25,0.377457,tonnes,BC,49.0215,-122.272,3,Lower Fraser Valley
20156,2021,Polaris Materials Corporation,Orca Sand and Gravel,Total particulate matter,24.871,tonnes,BC,50.5687,-127.1326,8,Coastal
20156,2021,Polaris Materials Corporation,Orca Sand and Gravel,Total particulate matter,36.425,tonnes,BC,50.5687,-127.1326,8,Coastal
20156,2021,Polaris Materials Corporation,Orca Sand and Gravel,PM10 - Particulate Matter <= 10 Micrometers,11.028,tonnes,BC,50.5687,-127.1326,8,Coastal
20156,2021,Polaris Materials Corporation,Orca Sand and Gravel,PM10 - Particulate Matter <= 10 Micrometers,10.04,tonnes,BC,50.5687,-127.1326,8,Coastal
20156,2021,Polaris Materials Corporation,Orca Sand and Gravel,pm25,1.037,tonnes,BC,50.5687,-127.1326,8,Coastal
20156,2021,Polaris Materials Corporation,Orca Sand and Gravel,pm25,1.004,tonnes,BC,50.5687,-127.1326,8,Coastal
20159,2021,FortisBC Energy Inc.,Kingsvale Compressor Station,no2,1.68,tonnes,BC,49.9597,-120.9167,9,Southern Interior
20159,2021,FortisBC Energy Inc.,Kingsvale Compressor Station,Carbon monoxide,2.73,tonnes,BC,49.9597,-120.9167,9,Southern Interior
20160,2021,FortisBC Energy Inc.,Kitchener Compressor Station,no2,39.4,tonnes,BC,49.1637,-116.2825,9,Southern Interior
20160,2021,FortisBC Energy Inc.,Kitchener Compressor Station,Carbon monoxide,12.9,tonnes,BC,49.1637,-116.2825,9,Southern Interior
20162,2021,Crew Energy Inc.,Tower Compressor Station 09-28,no2,29.30649,tonnes,BC,56.05156,-120.59168,16,Northeast
20162,2021,Crew Energy Inc.,Tower Compressor Station 09-28,Carbon monoxide,19.27239,tonnes,BC,56.05156,-120.59168,16,Northeast
20162,2021,Crew Energy Inc.,Tower Compressor Station 09-28,so2,0,tonnes,BC,56.05156,-120.59168,16,Northeast
20162,2021,Crew Energy Inc.,Tower Compressor Station 09-28,Total particulate matter,0.00267,tonnes,BC,56.05156,-120.59168,16,Northeast
20162,2021,Crew Energy Inc.,Tower Compressor Station 09-28,PM10 - Particulate Matter <= 10 Micrometers,0.00267,tonnes,BC,56.05156,-120.59168,16,Northeast
20162,2021,Crew Energy Inc.,Tower Compressor Station 09-28,pm25,0.00267,tonnes,BC,56.05156,-120.59168,16,Northeast
20162,2021,Crew Energy Inc.,Tower Compressor Station 09-28,Volatile Organic Compounds (VOCs),24.8829,tonnes,BC,56.05156,-120.59168,16,Northeast
20163,2021,Pinnacle Renewable Energy Inc. - Meadowbank,Meadowbank,no2,29.91,tonnes,BC,53.3299,-122.5517,19,Central Interior
20163,2021,Pinnacle Renewable Energy Inc. - Meadowbank,Meadowbank,Carbon monoxide,81.42,tonnes,BC,53.3299,-122.5517,19,Central Interior
20163,2021,Pinnacle Renewable Energy Inc. - Meadowbank,Meadowbank,Total particulate matter,6.904,tonnes,BC,53.3299,-122.5517,19,Central Interior
20163,2021,Pinnacle Renewable Energy Inc. - Meadowbank,Meadowbank,Total particulate matter,34.539,tonnes,BC,53.3299,-122.5517,19,Central Interior
20163,2021,Pinnacle Renewable Energy Inc. - Meadowbank,Meadowbank,PM10 - Particulate Matter <= 10 Micrometers,2.485,tonnes,BC,53.3299,-122.5517,19,Central Interior
20163,2021,Pinnacle Renewable Energy Inc. - Meadowbank,Meadowbank,PM10 - Particulate Matter <= 10 Micrometers,32.178,tonnes,BC,53.3299,-122.5517,19,Central Interior
20163,2021,Pinnacle Renewable Energy Inc. - Meadowbank,Meadowbank,pm25,0.37,tonnes,BC,53.3299,-122.5517,19,Central Interior
20163,2021,Pinnacle Renewable Energy Inc. - Meadowbank,Meadowbank,pm25,23.194,tonnes,BC,53.3299,-122.5517,19,Central Interior
20163,2021,Pinnacle Renewable Energy Inc. - Meadowbank,Meadowbank,Volatile Organic Compounds (VOCs),10.14,tonnes,BC,53.3299,-122.5517,19,Central Interior
20164,2021,Pinnacle Renewable Energy Inc - Entwistle,Williams Lake,Total particulate matter,0.7,tonnes,BC,52.1152,-122.1275,19,Central Interior
20164,2021,Pinnacle Renewable Energy Inc - Entwistle,Williams Lake,Total particulate matter,21.13,tonnes,BC,52.1152,-122.1275,19,Central Interior
20164,2021,Pinnacle Renewable Energy Inc - Entwistle,Williams Lake,PM10 - Particulate Matter <= 10 Micrometers,0.25,tonnes,BC,52.1152,-122.1275,19,Central Interior
20164,2021,Pinnacle Renewable Energy Inc - Entwistle,Williams Lake,PM10 - Particulate Matter <= 10 Micrometers,18.47,tonnes,BC,52.1152,-122.1275,19,Central Interior
20164,2021,Pinnacle Renewable Energy Inc - Entwistle,Williams Lake,pm25,0.04,tonnes,BC,52.1152,-122.1275,19,Central Interior
20164,2021,Pinnacle Renewable Energy Inc - Entwistle,Williams Lake,pm25,12.47,tonnes,BC,52.1152,-122.1275,19,Central Interior
20171,2021,Ridley Terminals Inc.,Ridley Terminals,Total particulate matter,1.8,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,Total particulate matter,7.1e-4,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,Total particulate matter,35.37,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,Total particulate matter,0,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,Total particulate matter,0,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,Total particulate matter,9.57,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,PM10 - Particulate Matter <= 10 Micrometers,0.9,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,PM10 - Particulate Matter <= 10 Micrometers,7.1e-4,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,PM10 - Particulate Matter <= 10 Micrometers,10.08,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,PM10 - Particulate Matter <= 10 Micrometers,0,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,PM10 - Particulate Matter <= 10 Micrometers,0,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,PM10 - Particulate Matter <= 10 Micrometers,4.52,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,pm25,0.36,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,pm25,7.1e-4,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,pm25,1.01,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,pm25,0,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,pm25,0,tonnes,BC,54.224553,-130.325329,11,Coastal
20171,2021,Ridley Terminals Inc.,Ridley Terminals,pm25,0.69,tonnes,BC,54.224553,-130.325329,11,Coastal
20173,2021,Corporation of the District of North Cowichan,Chemainus STP,Ammonia (total),14.71,tonnes,BC,48.915,-123.7103,18,Georgia Strait
20173,2021,Corporation of the District of North Cowichan,Chemainus STP,Nitrate ion in solution at pH >= 6.0,0.78,tonnes,BC,48.915,-123.7103,18,Georgia Strait
20173,2021,Corporation of the District of North Cowichan,Chemainus STP,Phosphorus (total),4.14,tonnes,BC,48.915,-123.7103,18,Georgia Strait
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,no2,256.283,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,Carbon monoxide,55.208,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,Total particulate matter,257.729938,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,Total particulate matter,68.002,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,Total particulate matter,18.015,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,PM10 - Particulate Matter <= 10 Micrometers,134.068109,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,PM10 - Particulate Matter <= 10 Micrometers,19.165,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,PM10 - Particulate Matter <= 10 Micrometers,18.015,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,pm25,7.731898,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,pm25,1.917,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,pm25,18.015,tonnes,BC,55.6044,-122.2007,8,Northeast
20175,2021,Conuma Coal Resources Limited,Willow Creek Mine,Volatile Organic Compounds (VOCs),20.921,tonnes,BC,55.6044,-122.2007,8,Northeast
20183,2021,Seaspan ULC,Vancouver Drydock Company,Xylene (all isomers),18.6275,tonnes,BC,49.3079,-123.0768,15,Lower Fraser Valley
20183,2021,Seaspan ULC,Vancouver Drydock Company,Total particulate matter,5.1081,tonnes,BC,49.3079,-123.0768,15,Lower Fraser Valley
20183,2021,Seaspan ULC,Vancouver Drydock Company,PM10 - Particulate Matter <= 10 Micrometers,5.0814,tonnes,BC,49.3079,-123.0768,15,Lower Fraser Valley
20183,2021,Seaspan ULC,Vancouver Drydock Company,pm25,5.0344,tonnes,BC,49.3079,-123.0768,15,Lower Fraser Valley
20183,2021,Seaspan ULC,Vancouver Drydock Company,Volatile Organic Compounds (VOCs),34.963,tonnes,BC,49.3079,-123.0768,15,Lower Fraser Valley
20190,2021,Regional District of Nanaimo,French Creek Pollution Control Centre,Ammonia (total),8.441,tonnes,BC,49.34617,-124.3617,18,Georgia Strait
20190,2021,Regional District of Nanaimo,French Creek Pollution Control Centre,Ammonia (total),160.2196,tonnes,BC,49.34617,-124.3617,18,Georgia Strait
20190,2021,Regional District of Nanaimo,French Creek Pollution Control Centre,Phosphorus (total),7.945,tonnes,BC,49.34617,-124.3617,18,Georgia Strait
20191,2021,Ropak Canada Inc.,Ropak Packaging Northwest,PM10 - Particulate Matter <= 10 Micrometers,0.5,tonnes,BC,49.10794,-122.46933,13,Lower Fraser Valley
20191,2021,Ropak Canada Inc.,Ropak Packaging Northwest,pm25,0.3,tonnes,BC,49.10794,-122.46933,13,Lower Fraser Valley
20193,2021,The Teal-Jones Group Ltd.,Teal Cedar Products Ltd.,no2,0,tonnes,BC,49.19,-122.728,19,Lower Fraser Valley
20193,2021,The Teal-Jones Group Ltd.,Teal Cedar Products Ltd.,no2,35.9097,tonnes,BC,49.19,-122.728,19,Lower Fraser Valley
20193,2021,The Teal-Jones Group Ltd.,Teal Cedar Products Ltd.,PM10 - Particulate Matter <= 10 Micrometers,2.6181,tonnes,BC,49.19,-122.728,19,Lower Fraser Valley
20193,2021,The Teal-Jones Group Ltd.,Teal Cedar Products Ltd.,pm25,1.9059,tonnes,BC,49.19,-122.728,19,Lower Fraser Valley
20193,2021,The Teal-Jones Group Ltd.,Teal Cedar Products Ltd.,Volatile Organic Compounds (VOCs),101.3703,tonnes,BC,49.19,-122.728,19,Lower Fraser Valley
20193,2021,The Teal-Jones Group Ltd.,Teal Cedar Products Ltd.,Volatile Organic Compounds (VOCs),0.9971,tonnes,BC,49.19,-122.728,19,Lower Fraser Valley
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,Toluene,0.0119,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,n-Hexane,0.0333,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,no2,51.4121,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,Xylene (all isomers),0.008,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,Carbon monoxide,148.935,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,so2,0.7496,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,Total particulate matter,0.0739,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,PM10 - Particulate Matter <= 10 Micrometers,0.0739,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,pm25,0.0739,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,Volatile Organic Compounds (VOCs),18.2435,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,Volatile Organic Compounds (VOCs),36.2693,tonnes,BC,55.5154,-120.12987,16,Northeast
20195,2021,NorthRiver Midstream Inc.,Tupper Main Gas Plant A-21-B/093-P-09,Volatile Organic Compounds (VOCs),0.2345,tonnes,BC,55.5154,-120.12987,16,Northeast
20201,2021,Shell Canada Limited-1,Brassey Gas Processing and Production IF-a,no2,188.85168,tonnes,BC,55.715,-120.853,16,Northeast
20201,2021,Shell Canada Limited-1,Brassey Gas Processing and Production IF-a,Carbon monoxide,131.30194,tonnes,BC,55.715,-120.853,16,Northeast
20201,2021,Shell Canada Limited-1,Brassey Gas Processing and Production IF-a,so2,296.802,tonnes,BC,55.715,-120.853,16,Northeast
20201,2021,Shell Canada Limited-1,Brassey Gas Processing and Production IF-a,Total particulate matter,0.17583,tonnes,BC,55.715,-120.853,16,Northeast
20201,2021,Shell Canada Limited-1,Brassey Gas Processing and Production IF-a,PM10 - Particulate Matter <= 10 Micrometers,0.17583,tonnes,BC,55.715,-120.853,16,Northeast
20201,2021,Shell Canada Limited-1,Brassey Gas Processing and Production IF-a,pm25,0.17583,tonnes,BC,55.715,-120.853,16,Northeast
20201,2021,Shell Canada Limited-1,Brassey Gas Processing and Production IF-a,Volatile Organic Compounds (VOCs),0.07138,tonnes,BC,55.715,-120.853,16,Northeast
20201,2021,Shell Canada Limited-1,Brassey Gas Processing and Production IF-a,Volatile Organic Compounds (VOCs),7.16555,tonnes,BC,55.715,-120.853,16,Northeast
20205,2021,PETRONAS Energy Canada Ltd.,PROEX DOGRIB a-79-F/94-G-1,no2,18.923,tonnes,BC,57.1385,-122.3544,16,Northeast
20205,2021,PETRONAS Energy Canada Ltd.,PROEX DOGRIB a-79-F/94-G-1,Carbon monoxide,38.378,tonnes,BC,57.1385,-122.3544,16,Northeast
20205,2021,PETRONAS Energy Canada Ltd.,PROEX DOGRIB a-79-F/94-G-1,so2,11.723,tonnes,BC,57.1385,-122.3544,16,Northeast
20205,2021,PETRONAS Energy Canada Ltd.,PROEX DOGRIB a-79-F/94-G-1,Total particulate matter,0.489,tonnes,BC,57.1385,-122.3544,16,Northeast
20205,2021,PETRONAS Energy Canada Ltd.,PROEX DOGRIB a-79-F/94-G-1,PM10 - Particulate Matter <= 10 Micrometers,0.489,tonnes,BC,57.1385,-122.3544,16,Northeast
20205,2021,PETRONAS Energy Canada Ltd.,PROEX DOGRIB a-79-F/94-G-1,pm25,0.489,tonnes,BC,57.1385,-122.3544,16,Northeast
20205,2021,PETRONAS Energy Canada Ltd.,PROEX DOGRIB a-79-F/94-G-1,Volatile Organic Compounds (VOCs),0.601998,tonnes,BC,57.1385,-122.3544,16,Northeast
20205,2021,PETRONAS Energy Canada Ltd.,PROEX DOGRIB a-79-F/94-G-1,Volatile Organic Compounds (VOCs),9.232049,tonnes,BC,57.1385,-122.3544,16,Northeast
20210,2021,Shell Canada Limited-1,Sunset Gas Processing and Production IF-a,no2,71.40495,tonnes,BC,55.928,-120.778,16,Northeast
20210,2021,Shell Canada Limited-1,Sunset Gas Processing and Production IF-a,Carbon monoxide,53.61774,tonnes,BC,55.928,-120.778,16,Northeast
20210,2021,Shell Canada Limited-1,Sunset Gas Processing and Production IF-a,so2,0,tonnes,BC,55.928,-120.778,16,Northeast
20210,2021,Shell Canada Limited-1,Sunset Gas Processing and Production IF-a,Total particulate matter,0.17078,tonnes,BC,55.928,-120.778,16,Northeast
20210,2021,Shell Canada Limited-1,Sunset Gas Processing and Production IF-a,PM10 - Particulate Matter <= 10 Micrometers,0.17078,tonnes,BC,55.928,-120.778,16,Northeast
20210,2021,Shell Canada Limited-1,Sunset Gas Processing and Production IF-a,pm25,0.17078,tonnes,BC,55.928,-120.778,16,Northeast
20210,2021,Shell Canada Limited-1,Sunset Gas Processing and Production IF-a,Volatile Organic Compounds (VOCs),0.29655,tonnes,BC,55.928,-120.778,16,Northeast
20210,2021,Shell Canada Limited-1,Sunset Gas Processing and Production IF-a,Volatile Organic Compounds (VOCs),23.87471,tonnes,BC,55.928,-120.778,16,Northeast
20210,2021,Shell Canada Limited-1,Sunset Gas Processing and Production IF-a,Volatile Organic Compounds (VOCs),0.32116,tonnes,BC,55.928,-120.778,16,Northeast
20212,2021,Tourmaline Oil Corp,Tourmaline Sunrise Gas Plant (03-18-080-17 W6M),no2,183.8238,tonnes,BC,55.9285,-120.6423,16,Northeast
20212,2021,Tourmaline Oil Corp,Tourmaline Sunrise Gas Plant (03-18-080-17 W6M),Carbon monoxide,185.4099,tonnes,BC,55.9285,-120.6423,16,Northeast
20212,2021,Tourmaline Oil Corp,Tourmaline Sunrise Gas Plant (03-18-080-17 W6M),so2,0,tonnes,BC,55.9285,-120.6423,16,Northeast
20212,2021,Tourmaline Oil Corp,Tourmaline Sunrise Gas Plant (03-18-080-17 W6M),Total particulate matter,4.859,tonnes,BC,55.9285,-120.6423,16,Northeast
20212,2021,Tourmaline Oil Corp,Tourmaline Sunrise Gas Plant (03-18-080-17 W6M),PM10 - Particulate Matter <= 10 Micrometers,4.859,tonnes,BC,55.9285,-120.6423,16,Northeast
20212,2021,Tourmaline Oil Corp,Tourmaline Sunrise Gas Plant (03-18-080-17 W6M),pm25,4.859,tonnes,BC,55.9285,-120.6423,16,Northeast
20212,2021,Tourmaline Oil Corp,Tourmaline Sunrise Gas Plant (03-18-080-17 W6M),Volatile Organic Compounds (VOCs),51.4243,tonnes,BC,55.9285,-120.6423,16,Northeast
20212,2021,Tourmaline Oil Corp,Tourmaline Sunrise Gas Plant (03-18-080-17 W6M),Volatile Organic Compounds (VOCs),12.2518,tonnes,BC,55.9285,-120.6423,16,Northeast
20212,2021,Tourmaline Oil Corp,Tourmaline Sunrise Gas Plant (03-18-080-17 W6M),Volatile Organic Compounds (VOCs),0,tonnes,BC,55.9285,-120.6423,16,Northeast
20213,2021,Whitecap Resources Inc.,Boundary Lake Unit 2 06-06-086-13W6 BTY,no2,2.38522,tonnes,BC,56.34,-120.202,16,Northeast
20213,2021,Whitecap Resources Inc.,Boundary Lake Unit 2 06-06-086-13W6 BTY,Carbon monoxide,2.97678,tonnes,BC,56.34,-120.202,16,Northeast
20213,2021,Whitecap Resources Inc.,Boundary Lake Unit 2 06-06-086-13W6 BTY,so2,22.84051,tonnes,BC,56.34,-120.202,16,Northeast
20213,2021,Whitecap Resources Inc.,Boundary Lake Unit 2 06-06-086-13W6 BTY,Total particulate matter,0.47098,tonnes,BC,56.34,-120.202,16,Northeast
20213,2021,Whitecap Resources Inc.,Boundary Lake Unit 2 06-06-086-13W6 BTY,PM10 - Particulate Matter <= 10 Micrometers,0.47098,tonnes,BC,56.34,-120.202,16,Northeast
20213,2021,Whitecap Resources Inc.,Boundary Lake Unit 2 06-06-086-13W6 BTY,pm25,0.47098,tonnes,BC,56.34,-120.202,16,Northeast
20213,2021,Whitecap Resources Inc.,Boundary Lake Unit 2 06-06-086-13W6 BTY,Volatile Organic Compounds (VOCs),1.507,tonnes,BC,56.34,-120.202,16,Northeast
20213,2021,Whitecap Resources Inc.,Boundary Lake Unit 2 06-06-086-13W6 BTY,Volatile Organic Compounds (VOCs),0.27757,tonnes,BC,56.34,-120.202,16,Northeast
20219,2021,NTE Energy Canada Ltd,Tattoo d-068-B/094-O-15 Compressor Station,no2,833.872,tonnes,BC,59.805,-122.716,16,Northeast
